area,iso_area,building_type,building_name,betweenness,degree_centrality,eigenvector_centrality,closeness_centrality,degree,clustering_coef,id,area_norm,iso_area_norm,degree_norm,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63
232,282,monastery,MN0014,0.10793650793650794,0.05555555555555555,0.015434580552541991,0.2222222222222222,2,0,MN0014_012,0.0028053882802486154,0.0036646221020896143,0.031746031746031744,0.36880528926849365,0.8696744441986084,0.8959659934043884,0.3370797634124756,-1.0390005111694336,0.007064094766974449,0.37892988324165344,-0.1450076699256897,-0.2698380947113037,-1.4612325429916382,-0.8607756495475769,-1.6875451803207397,-1.220691204071045,0.7786563634872437,1.916595458984375,2.1227543354034424,2.020977735519409,-0.4037458300590515,-0.5327161550521851,2.3898706436157227,-0.7161756157875061,0.9435767531394958,1.2345399856567383,0.9053484797477722,-0.19748081266880035,1.2954752445220947,0.07573425769805908,-0.12727993726730347,-1.389086365699768,-0.321289986371994,0.41258272528648376,2.470553398132324,1.04024338722229,-0.7939420938491821,-2.1191911697387695,1.0835477113723755,0.6515389084815979,-0.3665443956851959,-3.884331226348877,1.1685097217559814,-1.7443196773529053,-0.08942586183547974,-2.212404727935791,0.98969966173172,0.805255115032196,-0.0604935884475708,0.09183651953935623,-1.196197509765625,-2.8445873260498047,0.648919403553009,0.4568035304546356,-0.49335652589797974,-1.0932374000549316,-1.934573769569397,3.453787088394165,3.361091136932373,1.0186375379562378,0.9673161506652832,-0.47420257329940796,1.2769986391067505,-0.509770929813385,-1.3244938850402832,-2.033930778503418,-2.0167737007141113
217,249,monastery,MN0014,0.10793650793650794,0.05555555555555555,0.06203538823190257,0.2517482517482518,2,0,MN0014_013,0.0026240054173015067,0.0032357833454621063,0.031746031746031744,2.2731339931488037,-1.2203131914138794,-0.7886413931846619,-2.7289485931396484,-0.930447518825531,0.8093990087509155,2.5991413593292236,0.02722015790641308,0.22877641022205353,0.9313237071037292,-0.1186567023396492,-2.5474660396575928,-0.09296013414859772,-0.6670997738838196,-0.13401585817337036,0.3577037751674652,-0.9475897550582886,-0.8768101334571838,-1.0193966627120972,-0.744856595993042,0.8152905702590942,-1.258050560951233,0.290678471326828,-0.049536824226379395,1.827018141746521,-0.6415426135063171,-0.7647501230239868,0.6483104825019836,1.8244683742523193,-2.6091582775115967,0.8635497093200684,-2.209298849105835,0.7938119173049927,2.280258893966675,-0.09766081720590591,-2.5547053813934326,0.5454488396644592,-0.5850377082824707,2.6334831714630127,-0.19254273176193237,0.05795877426862717,-0.45286065340042114,1.018730640411377,-0.2577565014362335,-0.4680093228816986,0.7894862294197083,-2.450882911682129,2.0915040969848633,0.678202211856842,0.6834685206413269,-0.8094340562820435,0.2970796227455139,-1.9043762683868408,-0.14846260845661163,-2.6408090591430664,0.5388199090957642,-2.054034948348999,-0.7087036967277527,1.1160866022109985,0.3460398018360138,-1.2072738409042358,1.2779444456100464,0.2318320870399475,0.1498618721961975
199,438,monastery,MN0014,0.19933862433862437,0.1111111111111111,0.142756728646883,0.34615384615384615,4,0,MN0014_014,0.002406345981764976,0.00569185986069238,0.06349206349206349,-0.7148696184158325,0.7223085761070251,0.620750904083252,0.8437718152999878,1.7249529361724854,1.5753474235534668,0.6633895039558411,-0.3842761516571045,1.4381928443908691,-0.8048121929168701,0.09247688949108124,-0.40290650725364685,0.16357047855854034,0.740379273891449,-0.6888378858566284,-0.4474072754383087,0.5309376120567322,-0.0354483500123024,0.9748116731643677,0.5482168197631836,0.45555102825164795,0.9130805134773254,-0.8048624396324158,-0.044994253665208817,-0.5723502039909363,1.8072823286056519,1.7668249607086182,0.7313600778579712,-1.7062180042266846,0.757303774356842,-0.3132566511631012,-1.1820727586746216,-0.21859830617904663,-1.8301184177398682,0.4532739520072937,-0.7868017554283142,-1.6120705604553223,1.8038054704666138,-1.1194597482681274,1.195478916168213,0.5574138760566711,1.169854998588562,-0.055493440479040146,-1.101462960243225,-0.5550493597984314,-0.7377305030822754,-0.7434973120689392,-0.5745999217033386,-0.45534515380859375,1.2825042009353638,1.632702350616455,0.535170316696167,0.6084994077682495,0.06579317152500153,0.12465212494134903,0.541923999786377,-0.8026236295700073,-0.2943951487541199,0.47599080204963684,-0.041550349444150925,0.5970057845115662,-0.09269890934228897,0.589167058467865,1.0098483562469482
181,292,monastery,MN0014,0.0,0.027777777777777776,0.09540760907041188,0.26277372262773724,1,0,MN0014_015,0.0021886865462284457,0.0037945732404615863,0.015873015873015872,1.399619221687317,-1.9545186758041382,-0.3244604170322418,0.21762102842330933,-0.9151893258094788,0.3973861336708069,-0.7274183630943298,0.275873064994812,-0.7761143445968628,1.6818854808807373,-1.0076555013656616,0.2632267475128174,-0.754677951335907,-0.8781026005744934,-0.2890870273113251,-0.3429286777973175,0.1533089280128479,-0.3196142017841339,0.19749395549297333,-0.30527088046073914,-0.7285143136978149,-1.5488330125808716,0.8428963422775269,-0.5255295038223267,-0.5891698002815247,-1.7656338214874268,0.9173328280448914,0.19999688863754272,0.38918882608413696,0.02829159051179886,-1.478955626487732,-0.8281007409095764,0.1588120013475418,0.30565953254699707,1.2071797847747803,0.9187318682670593,0.9748716354370117,-0.01164877787232399,0.4743182957172394,0.4184151291847229,-0.4215993583202362,0.15975530445575714,0.05741492658853531,-0.03853895515203476,-0.16227605938911438,0.28871026635169983,-1.0715752840042114,-0.581082284450531,1.0740585327148438,-0.28320133686065674,-0.572303831577301,-0.012108078226447105,2.5552945137023926,0.7041771411895752,-1.112228512763977,-0.3974413275718689,-0.867712140083313,-1.1147037744522095,-0.09043040126562119,-1.1267411708831787,-0.05869310721755028,1.3867685794830322,0.5664561986923218,-0.050845928490161896
180,391,monastery,MN0014,0.06256613756613759,0.05555555555555555,0.13003041925093228,0.3076923076923077,2,0,MN0014_016,0.002176594355365305,0.00508108951034411,0.031746031746031744,-0.2527996599674225,-0.14029023051261902,-1.0638234615325928,0.6502697467803955,1.2722229957580566,0.7104095220565796,0.3437792956829071,-0.04201006889343262,0.8670942783355713,-0.751906156539917,0.939706027507782,0.630870521068573,0.6898444294929504,0.9535765647888184,-0.24282881617546082,-0.582176685333252,-0.5051354169845581,0.2741658091545105,0.08303286135196686,-0.3087252676486969,0.01608501374721527,1.4498519897460938,-1.8085871934890747,0.22503656148910522,0.6135891675949097,0.21964812278747559,-0.0250109750777483,-0.2983067035675049,-1.1938804388046265,-0.6221011877059937,-0.47152984142303467,0.20694324374198914,-0.7292398810386658,1.3191180229187012,-0.7226490378379822,-1.0262819528579712,0.43426793813705444,0.30181455612182617,-0.2093617469072342,-0.4973464012145996,-0.1675010770559311,1.1974902153015137,0.23633724451065063,0.4050796926021576,-0.03611723333597183,-0.3433624804019928,1.1087937355041504,1.3193559646606445,-0.8732702136039734,-0.7569489479064941,1.921525478363037,-0.15711070597171783,0.0672258734703064,0.7164745330810547,0.11056617647409439,-0.7104360461235046,-0.11506868898868561,1.1619874238967896,-0.21814566850662231,0.41743215918540955,-1.2524609565734863,-0.471711128950119,1.0938879251480103,0.18020404875278473
178,202,monastery,MN0014,0.0,0.027777777777777776,0.037888321676795095,0.2589928057553957,1,0,MN0014_017,0.002152409973639024,0.002625012995113837,0.015873015873015872,-1.9251301288604736,1.111903190612793,1.9922575950622559,0.5200584530830383,2.329533576965332,-1.3051364421844482,-1.2383054494857788,-1.6636343002319336,1.1534889936447144,-0.902199923992157,0.4077190160751343,-0.21352966129779816,-0.03588234260678291,0.6187993288040161,-1.0901843309402466,-0.8373509049415588,-1.4438718557357788,-0.4453265070915222,-1.0717318058013916,0.5380996465682983,0.35090017318725586,0.18673604726791382,0.6032742261886597,0.4561651945114136,-1.755216360092163,0.9717199206352234,1.5116504430770874,-0.2960239052772522,-0.3811779320240021,1.1463556289672852,0.01621815375983715,-1.3424476385116577,0.7813701033592224,-1.3181216716766357,-0.08342767506837845,-0.6392275094985962,-1.3645048141479492,0.24672149121761322,-0.42172902822494507,0.457060307264328,1.3621505498886108,1.2929130792617798,0.3796822428703308,-0.4423154592514038,1.1938607692718506,0.3193964958190918,0.002233359031379223,-0.23732595145702362,-0.6321709156036377,-0.8273128271102905,0.4242245554924011,-0.9795288443565369,-0.4041935205459595,-0.41441115736961365,-1.0714704990386963,1.2190581560134888,-1.9744462966918945,0.9157143831253052,-1.2500596046447754,0.06638247519731522,1.0102300643920898,0.10953672230243683,0.45372244715690613,-0.11355330049991608
172,3698,monastery,MN0014,0.23595238095238097,0.1111111111111111,0.27902919867760667,0.3829787234042553,4,0,MN0014_018,0.0020798568284601804,0.04805593096995529,0.06349206349206349,-0.6372801065444946,0.7495705485343933,0.852566123008728,0.10496959835290909,1.122389316558838,-0.4663684666156769,0.2751237750053406,-0.0040590111166238785,-0.7976120114326477,0.2468193918466568,0.48242905735969543,0.10240019112825394,0.6762462258338928,0.6109291315078735,-0.6419417262077332,0.27921852469444275,-0.2003357708454132,-0.06701966375112534,0.46462419629096985,0.6409754753112793,0.08073437213897705,-0.654007613658905,0.3140523135662079,0.157170370221138,-0.941028356552124,-0.5428332686424255,1.11272394657135,0.5641498565673828,0.23785953223705292,0.540301501750946,-0.28301167488098145,-0.8584057688713074,0.41928625106811523,-0.12465035915374756,0.6878336071968079,0.09169086068868637,-0.17029306292533875,0.3113154172897339,0.9249029159545898,0.12285343557596207,0.4559780955314636,0.6212643384933472,-0.20322728157043457,-0.0896049290895462,0.1073632687330246,-0.05222387984395027,-0.23321937024593353,0.35537150502204895,-0.23379655182361603,-1.018513798713684,0.6449007987976074,-0.1676914393901825,0.7138112187385559,0.9438269734382629,-1.0609062910079956,-0.6582775712013245,0.26910048723220825,0.4892597794532776,-0.10923599451780319,-1.181544303894043,-0.22713707387447357,0.3748747706413269,-0.48201441764831543,-0.729881763458252
107,114,monastery,MN0014,0.0,0.027777777777777776,0.014265020049262394,0.21686746987951808,1,0,MN0014_019,0.0012938644223560425,0.0014814429774404824,0.015873015873015872,-0.26396554708480835,0.5558367967605591,0.20024871826171875,1.154358983039856,-0.09314760565757751,-0.2350650280714035,-0.1319849044084549,-1.17344069480896,0.06907953321933746,-1.206504225730896,0.2033674716949463,-0.9814500212669373,0.014045022428035736,1.1304562091827393,1.977800726890564,1.6659753322601318,2.257394313812256,-0.1230321153998375,0.11949366331100464,0.9626150727272034,-0.6619006395339966,0.4362764060497284,1.2996759414672852,1.2822673320770264,-0.26760098338127136,0.6142393946647644,-1.1030397415161133,1.2281222343444824,-1.3746076822280884,-0.30982476472854614,0.7676675319671631,2.5943400859832764,0.5150744318962097,-1.398980736732483,-0.6362548470497131,-0.5772340893745422,0.5827683210372925,0.42335501313209534,-3.7945306301116943,1.3740954399108887,-0.8582065105438232,-0.050179291516542435,-2.1587882041931152,0.36227697134017944,0.6076202988624573,0.17548267543315887,-1.3834078311920166,-1.7278742790222168,-1.6457641124725342,0.7518250942230225,0.2766195237636566,-0.2640179395675659,-1.9005423784255981,-2.377805471420288,2.465258836746216,2.4737353324890137,0.5025915503501892,0.9726683497428894,-0.32608118653297424,2.3773727416992188,-0.6279693841934204,-2.532506227493286,-2.455259323120117,-0.5263661742210388
105,120,monastery,MN0014,0.0,0.027777777777777776,0.004700987949856571,0.17061611374407584,1,0,MN0014_020,0.0012696800406297613,0.0015594136604636657,0.015873015873015872,2.7051353454589844,-1.4136114120483398,-1.3333868980407715,-2.425684928894043,-0.2984068691730499,-0.6302324533462524,2.1593968868255615,-0.35901057720184326,0.407919704914093,0.7006239295005798,-0.6586982607841492,-2.9868671894073486,0.7427752017974854,-1.7335306406021118,0.23633745312690735,0.34796905517578125,-1.3022197484970093,-1.0496110916137695,-0.5400745868682861,-0.4747900366783142,0.048955366015434265,-0.7611173987388611,-0.027573715895414352,1.322884202003479,2.9537346363067627,-0.8456636071205139,-1.2063913345336914,-0.40338435769081116,2.9016008377075195,-2.201566219329834,-0.2689281702041626,-2.095247983932495,0.0934612825512886,2.415254831314087,-1.6956455707550049,-3.497164487838745,0.9653316140174866,-0.8882453441619873,3.0989580154418945,1.0717206001281738,-0.20457156002521515,-1.2199989557266235,1.8560971021652222,0.06232578679919243,-0.8651991486549377,0.0863116979598999,-2.9748501777648926,1.5716687440872192,0.056507453322410583,1.1356205940246582,-0.48705825209617615,0.3925800621509552,-2.111321210861206,-1.654076099395752,-2.479818820953369,1.6831822395324707,-1.642742395401001,-1.5232930183410645,1.3806846141815186,-0.17110535502433777,-0.1674204021692276,1.408146858215332,0.6624307036399841,-0.23153142631053925
