building_type,building_name,num_nodes,num_edges,density,ave_cluster_coef,transistivity,cliques,num_nodes_norm,num_edges_norm,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63
mosque,MS1544,95,105,0.023516237402015677,0.02534442166021113,0.02697841726618705,"[['MS1544_019', 'MS1544_044', 'MS1544_003'], ['MS1544_022', 'MS1544_001', 'MS1544_004'], ['MS1544_000', 'MS1544_002', 'MS1544_094'], ['MS1544_000', 'MS1544_002', 'MS1544_003'], ['MS1544_004', 'MS1544_001', 'MS1544_002']]",0.7307692307692307,0.5526315789473685,-0.20360965664057354,-0.6593130461675556,0.8063989831820915,-1.0012050935900525,-1.330181210213586,2.503017757411458,-1.2811820373527314,0.6349069372015564,0.40953076521032733,0.767276460731304,-0.800512267678584,1.4980362206697464,-0.06170116464950536,-3.303326919831728,0.5892057632598536,-1.7213695706309458,-0.8113937411849436,1.0302816833320416,2.5775175965930286,0.0769468522385547,-0.5530274884089044,0.317458637607725,-0.5912743360392357,1.567775625304172,-0.5946945744517602,0.5240391720282404,0.017898866377378767,-1.472690704504126,-0.7229463659030827,2.005350492669171,-1.6701489607166302,0.29117298126220703,-1.0329740615365537,-0.12713172069113504,-0.3586776847117826,-1.1725527754935778,1.3507425798397314,0.961747569590807,-1.3371541072173339,-1.5174919978568429,-1.813871145981217,0.6021299425120417,-0.07476226102658792,2.167129783489202,-0.2811597813116877,1.865981429383943,-1.721830674613777,-0.5988204078332178,0.3011241853237152,0.062173034799726384,0.6521171448850318,0.6986061967713268,-0.7148833583844335,-0.2044442410139661,0.6233842163199657,-0.9012843931142829,-0.2458468267007878,0.8579895024825084,1.3245851091648404,0.77544958983597,-0.6072475620202328,-0.49717689017324074,-1.3573881894350053,0.6139100137117662
mosque,MS1447,43,47,0.05204872646733112,0.07751937984496124,0.019169329073482427,"[['MS1447_015', 'MS1447_008', 'MS1447_017'], ['MS1447_007', 'MS1447_025', 'MS1447_018']]",0.33076923076923076,0.24736842105263157,0.8009848670904026,1.2024498221486113,-1.8910985595958179,1.9139523468911648,-3.8477839460206584,0.28437353783763597,1.5083710471558016,0.07276738833549411,-2.1510312522566597,1.5356797934618107,1.4551372451837672,1.8948061944440353,-0.20773734360240226,-1.6596505070148513,-1.0753228757963624,0.47384226740186297,-0.012359578920484976,0.6847650776075762,1.7427922819936,1.1414219672726684,0.8752769959527392,1.232677747777035,0.6631951124169105,-1.2827159970305686,-0.01006910534099091,1.5935080675191657,1.1071028841096302,-1.2171668575773404,0.7146926099477813,-1.1575818292276805,0.16093661133633103,0.4571008567893228,-0.8135147351165151,1.3747364733108254,-4.177677781082863,-0.24290888810660258,0.10028932468835698,0.7719782428859279,0.8575269095924531,0.47881413892258046,0.6519760911807765,-1.336429012874358,-0.9891274690974591,-0.30441054840420567,-1.1472084248752528,-0.8584127720705298,2.899407973123151,0.9893248332447784,-2.0736198026773542,0.5647879736227265,4.6541775790757915,-1.0493977229695681,0.11559430516303279,-1.0402537352773686,1.1032345277625462,-1.694705532040707,0.3558110479958529,0.16237942324301533,-0.392258457969441,-2.013717104043259,-1.302777962629185,-0.2074803617555475,1.1253311405348223,0.2866370376459388
mosque,MS1449,10,11,0.24444444444444444,0.17333333333333334,0.24,"[['MS1449_002', 'MS1449_005', 'MS1449_004'], ['MS1449_002', 'MS1449_005', 'MS1449_006']]",0.07692307692307693,0.05789473684210526,0.844178993999958,-1.0221508890390396,0.27060049772262573,0.5500862313434481,-0.3022412475198507,-3.0904566764831545,1.2203689336776733,0.467806757800281,2.568161499500275,0.5376709023490548,2.555095684528351,0.6045521557331085,3.0791277289390564,1.0360012650489807,-2.338384693861008,0.9510934561491012,0.7962720051407814,-1.2735669672489167,-0.6615663945674897,-0.532019529119134,0.06123896837234497,0.303698973916471,3.7922430001199245,1.6994517922401429,1.5260064870119094,0.7935926164500415,1.458918210864067,-2.350674903392792,1.221156034618616,-0.3207773596048355,1.8333847284317017,1.874009132385254,-0.42599269151687624,0.9423986494541168,0.6923750983551145,-2.203764921426773,0.232927555590868,0.7916048914194107,0.24267494827508926,-0.468888583779335,-2.8585665225982666,3.3785458594560622,-1.6240182811394335,1.6886703073978424,-1.4039804011583328,-0.5209059298038483,-1.8223732620477677,0.8803611867129802,-2.218726509809494,1.6256817370653152,-1.343088226020336,1.546961736679077,-0.32994987629354,-0.06710537560284138,0.8012380700558424,-0.4479155868291855,0.9684902377426624,0.6637547492980957,0.2158484522253275,-2.572280299663544,-3.531914162635803,1.665486252307892,-1.6046805560588837,-1.4082349339500069
mosque,MS1307,14,13,0.14285714285714285,0.0,0,[],0.1076923076923077,0.06842105263157895,-0.7260289599320718,-0.10370886964457375,0.008094349343861853,0.9511011386556285,-0.5874290466308594,0.4283546925123249,-1.585675013916833,-0.2786929937345641,-1.243626455111163,-2.5955083795956204,0.2901605511350291,0.002987522631883621,0.7457143738865852,-3.621338725090027,2.7291331631796703,-1.6851110458374023,1.7180162881101881,-3.5967922380992343,0.11377581315381187,0.3295518532395363,1.0599254305873598,-1.1789725364318915,-0.07680552399584226,-0.3932640983590058,1.3613331488200597,1.1014734719480788,-1.3401087181908744,1.0577572930072034,0.20761960744857788,-3.263525196484157,0.7518657126596996,-0.02247942512622103,2.7579485092844283,-1.0995995658366675,-1.2174570262432098,-0.5123941600322723,-0.6387657528269172,-2.0323420705805932,0.6282748979117189,-1.236885449716023,-3.0606850726263866,1.2988179045330202,1.4056196468217033,-0.36692535132169724,-0.6630722300282547,1.2838505378791265,2.587677368095943,0.17006700805255345,0.7409467590706689,-0.2470158508845738,0.8214728640658515,-0.8704013494508607,-0.49812302578772816,0.4760193005204201,-0.5362958833575249,0.08912023050444466,-1.6301975271531515,-0.837470955315179,-1.0279323519872767,-1.2917956789689404,-1.3704433930771691,0.5664351837975639,0.7258367051503488,-0.8526682704687119
mosque,MS1603,75,95,0.03423423423423423,0.35390066564260114,0.028106508875739646,"[['MS1603_000', 'MS1603_046', 'MS1603_057'], ['MS1603_000', 'MS1603_052', 'MS1603_044'], ['MS1603_000', 'MS1603_069', 'MS1603_024'], ['MS1603_000', 'MS1603_047', 'MS1603_056'], ['MS1603_000', 'MS1603_045', 'MS1603_055'], ['MS1603_000', 'MS1603_068', 'MS1603_023'], ['MS1603_000', 'MS1603_039', 'MS1603_051'], ['MS1603_000', 'MS1603_053', 'MS1603_017'], ['MS1603_000', 'MS1603_058', 'MS1603_067'], ['MS1603_000', 'MS1603_058', 'MS1603_061'], ['MS1603_000', 'MS1603_035', 'MS1603_064'], ['MS1603_000', 'MS1603_060', 'MS1603_008'], ['MS1603_000', 'MS1603_008', 'MS1603_062'], ['MS1603_000', 'MS1603_001', 'MS1603_026', 'MS1603_002'], ['MS1603_000', 'MS1603_001', 'MS1603_004'], ['MS1603_000', 'MS1603_040', 'MS1603_002']]",0.5769230769230769,0.5,3.507496361732483,1.8710520925124485,1.4673267176002265,0.8226190277934075,-1.4174886823445558,-1.7835166618227958,-1.2820069708426793,-0.361955606341362,-0.5614751322070758,0.764302893280983,1.4434566244731346,2.7726642282058793,-1.485427683889866,-1.2891830815499028,0.06614175081253051,-0.38563059174766146,-2.248954419530928,0.1386993618600536,-1.9744206690291564,-1.009176686356465,0.04252785583337148,0.03436753616047402,1.2491381963094075,0.309987740094463,0.34365980421503384,0.41629497076074284,1.7798177965482076,-0.46685629854599636,-2.146737849016984,-2.8711551568160454,-1.5234829724828403,0.5340971507504583,-0.507309648282826,0.9710242344268287,-0.1845549577722947,1.0855136184891065,-0.16666607898970445,-1.10236637900273,-2.2010360356916983,-0.9896705952535073,0.6437963760520021,3.4332110066711903,0.12990964035193125,-2.7880881134668987,-0.15955254957390327,1.2804133942568054,0.18862854611865865,0.7458416628837585,1.351458236152927,-0.7340225397050381,0.2401114112138748,1.8638471455375354,1.8854592544088762,-0.3892129803697268,-1.5147367179642122,0.9768159002065658,-2.1491438535849254,-1.653143750478824,-0.46973217675151924,2.9707614109913507,-0.5607810698077083,1.4811588158955176,1.1171613685786723,0.76265818019708
mosque,MS1561,89,138,0.035240040858018386,0.2314670825751802,0.08984660336011688,"[['MS1561_004', 'MS1561_001', 'MS1561_006'], ['MS1561_004', 'MS1561_001', 'MS1561_012'], ['MS1561_004', 'MS1561_028', 'MS1561_012'], ['MS1561_032', 'MS1561_001', 'MS1561_016'], ['MS1561_008', 'MS1561_001', 'MS1561_006'], ['MS1561_008', 'MS1561_001', 'MS1561_012'], ['MS1561_011', 'MS1561_012', 'MS1561_021'], ['MS1561_033', 'MS1561_001', 'MS1561_003'], ['MS1561_033', 'MS1561_001', 'MS1561_016'], ['MS1561_030', 'MS1561_001', 'MS1561_015'], ['MS1561_082', 'MS1561_001', 'MS1561_019'], ['MS1561_000', 'MS1561_010', 'MS1561_086'], ['MS1561_000', 'MS1561_010', 'MS1561_012'], ['MS1561_000', 'MS1561_037', 'MS1561_016'], ['MS1561_000', 'MS1561_083', 'MS1561_031'], ['MS1561_000', 'MS1561_048', 'MS1561_003'], ['MS1561_000', 'MS1561_001', 'MS1561_003'], ['MS1561_000', 'MS1561_001', 'MS1561_002'], ['MS1561_000', 'MS1561_001', 'MS1561_019'], ['MS1561_000', 'MS1561_001', 'MS1561_015'], ['MS1561_000', 'MS1561_001', 'MS1561_043'], ['MS1561_000', 'MS1561_001', 'MS1561_016'], ['MS1561_000', 'MS1561_001', 'MS1561_027'], ['MS1561_000', 'MS1561_001', 'MS1561_012'], ['MS1561_000', 'MS1561_086', 'MS1561_043'], ['MS1561_000', 'MS1561_088', 'MS1561_087', 'MS1561_040'], ['MS1561_000', 'MS1561_035', 'MS1561_016'], ['MS1561_000', 'MS1561_034', 'MS1561_015'], ['MS1561_000', 'MS1561_039', 'MS1561_015'], ['MS1561_000', 'MS1561_040', 'MS1561_012'], ['MS1561_000', 'MS1561_022', 'MS1561_043'], ['MS1561_000', 'MS1561_022', 'MS1561_012'], ['MS1561_000', 'MS1561_079', 'MS1561_019'], ['MS1561_021', 'MS1561_022', 'MS1561_012'], ['MS1561_038', 'MS1561_001', 'MS1561_015'], ['MS1561_025', 'MS1561_024', 'MS1561_012'], ['MS1561_036', 'MS1561_001', 'MS1561_015'], ['MS1561_036', 'MS1561_001', 'MS1561_016']]",0.6846153846153846,0.7263157894736842,0.31872884680129837,-1.0245301326674021,1.083494211097112,0.022559327057698805,-1.0207227861503494,-1.2554239790802926,0.5681723072618675,-2.7121483472625862,0.7383841882941177,-0.2451712094911824,-0.01441529460167617,0.754947376217735,1.8498069911023205,-1.1412888573629132,0.14524550329935684,0.07869680853707067,-0.6012713611125946,-3.186641525016742,0.15647005611701,-0.10894595082388835,1.5338702475380026,-1.5645137006061132,1.0194649472204822,-1.036266386514174,-1.983204930999808,-1.5034651209631662,-1.192067337421219,1.162080324432823,-0.15709264542949333,2.1629800350311097,-1.349775134836941,2.2589390997806293,2.4073842403510315,1.9752259360563553,1.8081003306956773,0.1680511235144366,1.8567773227611284,-1.2700554241290254,1.8045409752770192,-0.9566986774293225,2.808781154367424,-1.4906216529773528,-0.8740801201201975,0.9216262890716617,-2.42205853140756,1.6942343966344768,0.16937697262325313,1.2577692534607112,1.2264894075021986,-2.618608447314983,2.845024280260537,0.6373787564173173,-1.1515831851140135,-3.5280596633975425,-2.4770251217852817,-0.4916202702214209,3.209819861447041,-3.277953694710571,-0.7060699720626299,-1.0555782155604678,-0.6963651363601845,-0.07852676833111248,-2.268306738581885,-1.5462951397920928
mosque,MS1543,130,190,0.022659511031604056,0.13613502677982314,0.044962531223980015,"[['MS1543_084', 'MS1543_014', 'MS1543_082'], ['MS1543_022', 'MS1543_001', 'MS1543_011'], ['MS1543_005', 'MS1543_004', 'MS1543_060'], ['MS1543_055', 'MS1543_013', 'MS1543_047'], ['MS1543_002', 'MS1543_008', 'MS1543_001'], ['MS1543_002', 'MS1543_008', 'MS1543_017'], ['MS1543_006', 'MS1543_016', 'MS1543_094'], ['MS1543_006', 'MS1543_016', 'MS1543_119'], ['MS1543_020', 'MS1543_038', 'MS1543_033'], ['MS1543_024', 'MS1543_003', 'MS1543_027'], ['MS1543_000', 'MS1543_028', 'MS1543_029'], ['MS1543_000', 'MS1543_029', 'MS1543_034'], ['MS1543_000', 'MS1543_054', 'MS1543_046'], ['MS1543_000', 'MS1543_017', 'MS1543_007'], ['MS1543_000', 'MS1543_014', 'MS1543_092'], ['MS1543_000', 'MS1543_014', 'MS1543_121'], ['MS1543_000', 'MS1543_014', 'MS1543_088'], ['MS1543_000', 'MS1543_014', 'MS1543_090']]",1.0,1.0,0.7749108807828564,-1.7092263218301993,0.44800169095396997,0.26734790531560204,1.8177841362185203,-0.9097204201210004,-0.7047570652113511,-0.7078855470682566,-0.7930622230355556,-0.4133595975402456,-0.3760349429284151,-1.839142288783422,1.6125307861070795,0.3953551156876179,-0.7928641381745155,1.1536408851281381,1.1730992068097783,1.902746758151513,0.518005109205842,0.3116707365816602,-0.5455932970803518,0.0063009537183321435,1.145638358191802,0.46566019579051776,-0.07530908780172467,1.4932736602253638,0.5562726024430819,1.170066551412814,-0.023742923978716135,-1.2685161755062067,0.13396387411317287,-0.8220629814009254,-0.4236701040027233,-1.365996297233953,-2.0963748779434423,-0.08773566139145539,0.5688755128640108,-0.45023074387930906,1.542840795677442,-4.055384954237021,0.13776890240036524,-1.082867476544701,1.8658792542723508,-2.0408769251071277,0.0916894361233482,-2.780080647508685,1.8741057162101453,0.020117426506028727,-0.1247345937254767,0.6455200753246363,-0.21694668763532088,1.163775753100904,-0.6354574737371876,-0.42938669291862214,-1.247696410234158,0.2761489363243947,-1.7209032863951645,1.2897138805343555,0.8513775220713936,-0.3931680355937435,0.31260662557503494,1.437053307547019,-2.884350329422607,0.8497002893915543
mosque,MS1303,34,41,0.07308377896613191,0.13291316526610644,0.09090909090909091,"[['MS1303_011', 'MS1303_002', 'MS1303_030'], ['MS1303_011', 'MS1303_002', 'MS1303_029'], ['MS1303_026', 'MS1303_027', 'MS1303_012'], ['MS1303_001', 'MS1303_027', 'MS1303_017'], ['MS1303_001', 'MS1303_027', 'MS1303_012']]",0.26153846153846155,0.21578947368421053,-1.3276940974242546,-2.7326524713460136,-2.7451535182840683,-0.7809313384487349,1.066900268635329,0.6141343419166172,-0.9319227399194941,-2.2475290156024346,-2.2175794260247663,-0.3618556712480152,-2.153297731981558,-0.3271047270254177,1.2021231830722707,-1.6801407825859154,-1.273547459188301,1.2130145732970798,-1.5237637020866661,-0.7928048061097369,-1.524514206630342,-1.2944480895119554,1.2467532438390396,1.0425011498086594,1.390472285778207,-1.1610771236146855,2.9675274692914066,-1.353483602651121,1.664947607937981,-3.008321745430722,2.312463446794187,-0.49904557607848854,2.0403467949260685,1.2671979898039032,-1.3575681325267344,1.8218022948678803,-0.23798749513704986,-0.3992726577117163,-0.07352978330762948,3.4475445313488735,1.1191061054192044,-0.34479209977914305,-1.8841249130337554,-0.9841873220661107,3.1724398745333446,1.7293350129004788,-2.3637690151329425,2.1556032192619408,1.39181547480471,2.085388349917005,0.03081372451475438,-1.2204547701951336,0.6727190517327365,2.5107716731727123,-2.152290441314964,1.5023034468621892,-0.3012135725687532,-0.3070070414858706,-1.4690204555415274,0.7021825492162915,0.03306074528133168,1.780472126953742,-1.8777424132122713,0.000846525325494654,2.7075697551755344,-1.4845554666484104
mosque,MS1576,9,11,0.3055555555555556,0.0,0,[],0.06923076923076923,0.05789473684210526,-3.014354798528883,1.100212527645959,1.2811427116394043,1.1344807247320812,1.4593777159849803,3.861717700958252,3.449294196234809,0.47014378425147796,-2.4933173987600536,1.933647374312083,-0.29889610409736633,-0.11852923366758558,-0.2481865245434973,0.18134921292463937,1.1489129149251514,-2.461882382631302,2.9930666950013904,1.0305888288550906,-0.3390815763009919,3.423051847351922,-1.412761536737283,-0.14381805393430921,-1.4713307122389476,-1.241402546564738,-1.1726654685205884,-2.588547815879186,1.1001853934592671,-0.47692755195829606,1.7451279554516077,0.7096446139944924,-1.341894845167796,-1.9613007704416912,1.7572506931093004,1.7012447681691911,-1.1256312326424651,-1.306518167257309,0.24773623297611871,1.3351887745989695,-2.3188527292675443,0.27473244153791004,1.7616797420713637,0.4273013240761227,-1.9994449085659451,-0.5173194474644132,0.3679821574025684,-2.1746780541208057,0.7445935938093398,0.828137069940567,2.3280641635258994,1.1276986646569438,0.3093756280011601,-1.6111013951400917,0.5408096942636702,0.4107567270596822,-0.5615374164448844,-0.6784080962340037,-0.366788639790482,-0.5624992549419403,-1.1620750737686951,3.473784777853224,0.09098260270224677,1.0919045226441488,-1.2198374602529738,0.7984696385554142
mosque,MS1614,46,50,0.04830917874396135,0.12412949369471109,0.032,"[['MS1614_028', 'MS1614_003', 'MS1614_022'], ['MS1614_001', 'MS1614_002', 'MS1614_009'], ['MS1614_001', 'MS1614_004', 'MS1614_045'], ['MS1614_001', 'MS1614_004', 'MS1614_044']]",0.35384615384615387,0.2631578947368421,0.9720724422646605,-0.875232749497113,1.9393997053696734,2.687898301286623,-1.125169863195523,0.6584163455940459,1.7235266112762948,-0.2500464580953121,-0.47088807821273804,-3.2349844516619393,-0.6633690022256064,2.56784623083861,-1.5949385043071664,-0.9450764360270746,-0.7472495065961519,-2.3743173007083977,1.064086072577123,1.3550740187258825,0.5329717114243818,0.17897966042484925,1.9170717046312664,-0.591199954526256,-0.3207419470924398,-1.4504687513994134,1.2387693459573,0.5682026063618453,1.9619675699783408,2.286561775871593,0.6144184265538807,0.0901827561142652,0.7101901442460392,1.3197012307203335,1.7110039306723552,-0.9406903810475183,-0.9667053310119588,-0.8617212921380997,1.691879102109891,-1.9581772017738093,2.457891876282899,-0.9933748504389888,-0.0016870621348852696,0.14501647132894266,0.5679049547761679,1.306950303422206,-1.9715861224609872,0.6360114108285179,-1.8182542155618253,0.9984562617281209,-3.1573088049304006,0.6904692190152634,0.06603558386331829,-0.020572928104387676,-1.131021987484849,-0.37375970589725865,0.6538166496092859,0.9156477253722108,-0.7044623066549716,0.9059350697890572,3.512726683979449,2.8911493576091267,-0.8086304341888298,0.5801267232847117,-0.4851383552481623,1.1081148743953393
mosque,MS1445,4,4,0.6666666666666666,0.5833333333333333,0.6,"[['MS1445_001', 'MS1445_002', 'MS1445_003']]",0.03076923076923077,0.021052631578947368,0.7377229481935501,4.636037111282349,-0.6262327618896961,3.5496304631233215,0.5873205959796906,-0.3842717707157135,-1.3930307030677795,1.317358285188675,0.3999810680979863,0.15182430669665337,-0.25321246311068535,-5.413354575634003,2.304915428161621,-3.5855283737182617,0.3600176824256778,1.8771506249904633,0.1517430618405342,1.0294750705361366,2.059994637966156,1.4835510849952698,1.086082562804222,1.7133342176675797,1.2386409044265747,2.777191698551178,0.9633059501647949,1.4925609230995178,2.623804658651352,-0.33164672553539276,-0.9903081655502319,1.6262266039848328,1.3062241077423096,0.6869808584451675,1.9253572225570679,2.0263523161411285,-3.209275484085083,0.9007018506526947,-1.9819604754447937,-1.1441155076026917,-0.6621307358145714,-0.7140768766403198,-3.5645918250083923,2.6850676834583282,1.0759458541870117,-0.016702959313988686,-1.1350448727607727,-1.7407358884811401,1.1752366125583649,2.257796823978424,0.8270869851112366,2.6897451877593994,-0.5151551365852356,-2.538808912038803,-1.1045462638139725,-1.5541918575763702,-4.329453110694885,-2.890581429004669,-1.0759069174528122,0.41253160685300827,-1.7000346928834915,-0.4147391505539417,-1.4904888272285461,-3.8867430686950684,0.48407232761383057,0.1269846564537147
mosque,MS1573,36,47,0.0746031746031746,0.15743334370785353,0.10344827586206896,"[['MS1573_014', 'MS1573_001', 'MS1573_004'], ['MS1573_007', 'MS1573_006', 'MS1573_001'], ['MS1573_007', 'MS1573_006', 'MS1573_025'], ['MS1573_007', 'MS1573_006', 'MS1573_029'], ['MS1573_007', 'MS1573_006', 'MS1573_009'], ['MS1573_007', 'MS1573_016', 'MS1573_001'], ['MS1573_035', 'MS1573_016', 'MS1573_002'], ['MS1573_002', 'MS1573_001', 'MS1573_016'], ['MS1573_002', 'MS1573_001', 'MS1573_004']]",0.27692307692307694,0.24736842105263157,0.6755998910197781,-0.8829660502572855,-2.7495618036741183,0.6953478443125883,-0.9354232724549042,1.5788102195494704,0.5729942021296464,3.1544025474124484,0.5701129350604283,-0.14917932510272497,-0.355289563536644,-0.7398171317246225,0.09298353497352865,-3.555362491764956,1.256104362507661,0.10591159885128339,-0.3408792923308081,0.44632019516494537,-3.1166368342108197,0.5194621345597423,2.7053133878442974,-1.0451751585221953,2.9325491967869715,-4.144321613220705,0.3283339420385245,-0.6644266583025455,-2.0551789199622967,0.32256453504992855,0.5976237129006121,1.53943754442864,1.5782361254096031,0.4599731183714337,-1.0528932292428281,-0.9927337997489505,1.0267254461521387,-2.3799449226094618,2.400497905392614,-0.55030733678076,1.8798739090561867,-3.6997715360743717,-0.020752334346373875,-1.1041034126861229,-2.0935060650420687,0.5384246112985743,4.584814762075742,-2.2051871336168714,0.22575893533131522,-1.1511461941732302,2.1848679955841765,-1.5300093922350142,0.6114797033757592,1.0370413814153936,-0.2754168435931206,0.7173041549200813,0.4769463333197766,0.6765770543780592,-1.1069824051939778,0.8621673683325449,-0.11650844130458103,1.1181526341372066,-2.1315262409754925,3.438978747361236,0.6117852436792519,-0.867919847369194
mosque,MS1621,4,3,0.5,0.0,0,[],0.03076923076923077,0.015789473684210527,2.1337726712226868,0.5352649241685867,2.48136904835701,2.4171260595321655,-0.7776095271110535,-0.5591273307800293,0.3985053598880768,-2.946987509727478,-2.3286482989788055,2.6910422444343567,1.9633441269397736,1.275515466928482,2.090441405773163,1.0906376615166664,1.4485686123371124,-1.7785072922706604,-0.1464746780693531,3.465022325515747,0.6717534624040127,0.6873001977801323,-4.359653174877167,1.2349105179309845,0.5716513842344284,-3.4464532136917114,0.5185116529464722,-0.2595563232898712,0.26004954474046826,-1.4697671830654144,2.774136394262314,1.4869954288005829,0.724009707570076,1.1634856760501862,-1.4703419208526611,0.1693686544895172,0.8179218545556068,1.2353895008563995,-0.8186617083847523,1.6936877220869064,1.9394515752792358,-3.570503532886505,-0.007868364453315735,-0.5084137842059135,-0.8839217573404312,0.9372424744069576,1.0288199186325073,0.46505768690258265,-1.9106683731079102,1.1739981919527054,0.051682531367987394,0.1474040625616908,-2.9849388003349304,0.7213012129068375,-0.6776225864887238,0.038210295140743256,1.6546205580234528,-0.3934415616095066,1.5763940215110779,0.7247664034366608,3.6978082060813904,-1.8181500434875488,-2.5333419740200043,0.09516206383705139,2.9624240398406982,-1.4273020029067993
