area,iso_area,building_type,building_name,betweenness,degree_centrality,eigenvector_centrality,closeness_centrality,degree,clustering_coef,id,area_norm,iso_area_norm,degree_norm,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63
317,422,monastery,MN0009,0.07396839332748023,0.058823529411764705,0.19069673536965112,0.3090909090909091,4,0.3333333333333333,MN0009_011,0.003833224503615565,0.005483938039297224,0.06349206349206349,8.561487197875977,-0.568737804889679,-4.750913143157959,-3.724553346633911,-0.33955031633377075,-3.889719247817993,-7.548345565795898,3.2441117763519287,-6.148262023925781,-0.8487796783447266,-0.6026771664619446,-0.26876455545425415,4.648134708404541,-0.622840166091919,1.188916802406311,-5.5730299949646,-3.341942548751831,10.393502235412598,-1.3492323160171509,2.8853557109832764,3.5847041606903076,-0.6899101734161377,5.107114791870117,1.4640452861785889,0.17126673460006714,3.043480157852173,-2.3263566493988037,4.391573905944824,4.987758636474609,-6.340760231018066,-1.0322717428207397,-8.899492263793945,-1.6807926893234253,0.058944009244441986,1.150963306427002,4.501345157623291,-2.6455416679382324,-0.395609050989151,3.7950599193573,-0.6541443467140198,-7.151688575744629,-6.549168109893799,5.955011367797852,-3.995861768722534,-1.2329021692276,0.33408278226852417,1.8532891273498535,-2.4633102416992188,1.6415477991104126,-1.8042032718658447,-3.61734676361084,-0.7187183499336243,-0.2716836631298065,0.3045310080051422,-6.434025764465332,3.8916738033294678,1.238362193107605,2.2192132472991943,5.234601974487305,-0.5371890664100647,0.6769895553588867,-1.3029028177261353,-4.894472122192383,0.017717398703098297
250,172,monastery,MN0009,0.21851038923031896,0.058823529411764705,0.08412501766594697,0.30493273542600896,4,0,MN0009_012,0.003023047715785146,0.002235159579997921,0.06349206349206349,-6.423727512359619,3.6131174564361572,1.95613431930542,-4.394051551818848,6.260980606079102,-4.7244553565979,-1.5076323747634888,-3.72062611579895,2.1253442764282227,5.241932392120361,-5.041566848754883,11.76491641998291,0.6053512692451477,2.8001556396484375,6.878113269805908,5.9982008934021,-5.1415114402771,4.625448703765869,-7.345162391662598,2.1676361560821533,3.8796770572662354,-3.226529359817505,5.212253093719482,-3.0662434101104736,8.844329833984375,-1.2726011276245117,1.6337404251098633,1.7785089015960693,4.580512523651123,-0.6848270893096924,1.2167143821716309,0.10818131268024445,-5.058700084686279,2.79978609085083,-2.565701961517334,5.78469705581665,8.283857345581055,1.546045184135437,-0.5432958602905273,13.633999824523926,-1.2978326082229614,-6.436724662780762,4.894589424133301,4.071260929107666,1.6760737895965576,1.6905217170715332,-10.318855285644531,-3.24235463142395,0.8579226732254028,-7.212863922119141,-2.6983566284179688,1.0144622325897217,-0.7374465465545654,3.4853501319885254,6.540068626403809,2.700509786605835,-2.762216567993164,-6.464014530181885,3.334777355194092,-3.3115413188934326,3.517641544342041,2.46457576751709,0.1754203736782074,-3.56870436668396
240,1493,monastery,MN0009,0.0,0.014705882352941176,0.11671794943035331,0.26356589147286824,1,0,MN0009_013,0.0029021258071537403,0.01940170495893544,0.015873015873015872,-0.016525186598300934,1.0484446287155151,-3.74837589263916,-2.081127882003784,-1.724953055381775,-0.25111907720565796,-0.9570813179016113,1.1757924556732178,0.7645753026008606,0.6896620392799377,0.6910675168037415,-0.4807285964488983,-1.4225317239761353,-3.101029634475708,0.15853942930698395,-0.38724303245544434,0.03590871021151543,1.113934874534607,-3.1664209365844727,-1.1709457635879517,1.6937217712402344,0.5959174036979675,-2.559000015258789,1.7490190267562866,-0.8237969875335693,-0.5850794315338135,1.1585578918457031,0.816475510597229,-0.7648652195930481,1.5995762348175049,0.5620229244232178,0.8648197054862976,0.4238783121109009,-0.9199046492576599,-1.3317396640777588,-1.617148756980896,1.0162794589996338,-0.4063715934753418,2.822127342224121,-3.352754592895508,-1.4706984758377075,1.2975184917449951,1.2159111499786377,-0.9219763875007629,2.313138961791992,-0.7109683752059937,1.7854968309402466,-1.5734894275665283,-1.4001907110214233,-0.07822725921869278,1.1743603944778442,-0.03560253232717514,-1.1410759687423706,-1.906484842300415,-1.0092393159866333,-0.6829449534416199,-0.37812212109565735,-0.6602947115898132,0.3294498026371002,0.01657973788678646,0.07590513676404953,-1.6823055744171143,1.1062500476837158,1.0421324968338013
221,228,monastery,MN0009,0.0,0.014705882352941176,0.018897087939586648,0.24028268551236748,1,0,MN0009_014,0.002672374180754069,0.002962885954880965,0.015873015873015872,-1.7518171072006226,0.16295118629932404,1.63307523727417,-0.9378259778022766,4.0703935623168945,-4.501391410827637,0.7207679152488708,-0.23759306967258453,1.624297857284546,1.0446842908859253,-0.7638744115829468,-1.944568395614624,-0.6961263418197632,2.694241762161255,2.513472318649292,0.08255389332771301,-0.4871583580970764,-1.2042860984802246,-0.4696351885795593,0.18390855193138123,-0.061438482254743576,-1.355764389038086,0.09760794043540955,-5.017701148986816,1.9286576509475708,-0.020353205502033234,-0.30232396721839905,0.23769761621952057,1.2191046476364136,-1.592397928237915,-0.5846323370933533,-0.4978293478488922,-1.088625192642212,0.2955845296382904,3.6202244758605957,3.7426488399505615,1.9639146327972412,-0.28702110052108765,1.7269941568374634,3.836949110031128,1.227192997932434,-0.9054526090621948,1.9140595197677612,4.335395812988281,-0.056875765323638916,0.6540572047233582,-4.385275840759277,-0.4272608458995819,0.4267067015171051,0.6038516759872437,-1.617754578590393,2.273723840713501,2.41589093208313,0.5572751760482788,2.1625142097473145,-1.6482919454574585,-0.5280565023422241,-1.4968304634094238,2.594356060028076,-1.7723475694656372,0.320054829120636,2.263929843902588,-0.30478015542030334,-1.1327879428863525
208,224,monastery,MN0009,0.0,0.014705882352941176,0.018329929370932942,0.2222222222222222,1,0,MN0009_015,0.0025151756995332414,0.0029109054995321757,0.015873015873015872,-2.602755308151245,-0.20392316579818726,0.6565011143684387,1.1248819828033447,3.617025852203369,-0.5167294144630432,1.3361576795578003,-1.2105478048324585,1.2800215482711792,2.9762942790985107,-3.3326921463012695,1.2079429626464844,-0.517981231212616,1.9149730205535889,1.2964719533920288,3.2253894805908203,-3.033155918121338,1.258857011795044,-0.4798222780227661,0.10422807186841965,1.6881353855133057,-2.577409505844116,1.5907790660858154,-0.4481065571308136,3.810936212539673,1.5519073009490967,-4.228427410125732,-0.36059215664863586,2.269735336303711,-1.1587964296340942,-1.6305274963378906,-1.7531272172927856,-0.12012989819049835,1.7640169858932495,-2.579850196838379,1.3183306455612183,1.679595708847046,2.148313283920288,-0.07605947554111481,5.471810340881348,0.36365586519241333,-5.392064094543457,1.021141767501831,2.0111663341522217,1.238101840019226,0.23784096539020538,-3.904294490814209,-0.3656664788722992,0.4648275673389435,-2.8203063011169434,-2.6978375911712646,1.3089089393615723,-0.04911663010716438,1.1031959056854248,3.686028242111206,-1.0698246955871582,-1.2208106517791748,2.296563148498535,2.6119139194488525,-1.8025398254394531,1.1562490463256836,-0.03514521196484566,1.0594538450241089,-0.842970609664917
201,7196,monastery,MN0009,0.0,0.014705882352941176,0.013052423015596542,0.22077922077922077,1,0,MN0009_016,0.0024305303634912572,0.09351283917247115,0.015873015873015872,1.8263883590698242,-2.313533067703247,0.5947566628456116,-1.065791368484497,2.4415879249572754,0.8667022585868835,1.7631686925888062,-1.5547008514404297,-1.984938621520996,-1.1811580657958984,-1.6327643394470215,2.0139153003692627,0.3728073239326477,-0.28385546803474426,-0.3358568847179413,-1.5641156435012817,-0.6352286338806152,0.9539740085601807,2.506241798400879,2.020334243774414,-2.3461499214172363,1.494760513305664,0.9492783546447754,1.7653510570526123,-0.24979005753993988,-1.0586215257644653,0.9001786112785339,1.1714853048324585,-0.9955387115478516,-2.0119028091430664,1.4921718835830688,-1.0604441165924072,0.43325120210647583,-0.4611755907535553,-0.7032467722892761,0.09131984412670135,-0.11525849252939224,1.8742210865020752,-0.6571369767189026,1.554399013519287,0.24836300313472748,-0.7931814789772034,-0.0597320981323719,0.8896431922912598,0.2102501094341278,-0.31185153126716614,0.00472985627129674,0.048632051795721054,0.4325617253780365,-0.10620608180761337,-0.39460238814353943,-1.7511266469955444,-2.3470957279205322,0.26916736364364624,0.1114199161529541,3.0566444396972656,-1.8140467405319214,1.502451777458191,-2.7936785221099854,1.7067445516586304,-0.09068022668361664,0.786932647228241,-2.0552544593811035,-0.6334695219993591
