area,iso_area,building_type,building_name,betweenness,degree_centrality,eigenvector_centrality,closeness_centrality,degree,clustering_coef,id,area_norm,iso_area_norm,degree_norm,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63
18254,153,monastery,MN0024,0.6672705314009661,0.4583333333333333,0.4250123818365297,0.6,11,0.07272727272727272,MN0024_000,0.22073085201576823,0.001988252417091174,0.1746031746031746,-1.9808170795440674,1.9756832122802734,-4.909111499786377,-1.7752575874328613,-10.187395095825195,4.3890204429626465,-0.7802131772041321,7.199118137359619,8.385091781616211,5.331295013427734,2.4377095699310303,-7.525996208190918,-0.24979111552238464,-2.9807753562927246,-2.74766206741333,1.6167290210723877,0.8001924157142639,-2.3969919681549072,-1.3503148555755615,-7.771988391876221,-0.38289791345596313,4.898778438568115,-6.760176658630371,3.0213277339935303,1.8965034484863281,-4.494048118591309,5.790560245513916,0.8585933446884155,-3.4356138706207275,2.927020311355591,3.340386152267456,-5.301549434661865,-1.315065622329712,-2.8172130584716797,-0.8309069871902466,-0.8624536395072937,-4.343696117401123,4.2114481925964355,2.965895414352417,-9.224798202514648,6.2421488761901855,3.2319676876068115,-1.8375012874603271,-1.4689770936965942,-2.689218282699585,1.5687496662139893,9.842318534851074,-3.127527952194214,-0.7840386629104614,-2.3393208980560303,-2.7465903759002686,-1.6761003732681274,4.18612003326416,3.232144355773926,3.8386056423187256,2.763138771057129,1.0904022455215454,-11.963833808898926,-3.4303269386291504,1.8883090019226074,7.97855281829834,-1.6502399444580078,-0.5484445691108704,-2.433227062225342
1313,795,monastery,MN0024,0.15942028985507248,0.08333333333333333,0.020518905913831306,0.3157894736842105,2,0,MN0024_001,0.015877046603303586,0.010331115500571786,0.031746031746031744,-3.6579272747039795,2.8624107837677,2.7365670204162598,-0.12714795768260956,-4.803664684295654,-1.726470947265625,2.6936705112457275,4.951801300048828,3.0078248977661133,2.5481462478637695,0.2040330171585083,-4.515507221221924,-0.7399036884307861,-4.17559289932251,-2.2154123783111572,-1.1159671545028687,2.621307611465454,-1.7767208814620972,-3.028111696243286,-4.6094255447387695,0.5341398119926453,4.038057804107666,-1.5673749446868896,1.9792656898498535,-1.0536667108535767,-0.4650493562221527,5.953485488891602,0.09921259433031082,-0.02626153826713562,2.2823071479797363,3.119807720184326,-1.834596037864685,-2.990520477294922,-2.7230095863342285,-0.6499412059783936,0.2440648078918457,-0.8884272575378418,0.6738671660423279,2.9945859909057617,-3.722538471221924,-1.2550747394561768,1.2705234289169312,0.4467494487762451,1.4339613914489746,0.234639972448349,0.27912241220474243,2.4492805004119873,0.8542997241020203,-0.4875330924987793,-2.5773773193359375,1.1892976760864258,-0.867510199546814,1.9782496690750122,-0.7489355206489563,1.5643259286880493,-2.0727379322052,-1.1577011346817017,-6.049643516540527,-0.9846072196960449,0.716049313545227,5.222454071044922,0.22495010495185852,-0.5770900845527649,-1.4368462562561035
732,704,monastery,MN0024,0.0,0.041666666666666664,0.10659335991260765,0.36363636363636365,1,0,MN0024_002,0.008851483711818908,0.009148560141386838,0.015873015873015872,-3.2159998416900635,-0.9789413213729858,-2.742619752883911,3.4281704425811768,-4.433560848236084,0.41851064562797546,0.7089959383010864,2.213935136795044,1.497191071510315,2.118985652923584,-0.3711584210395813,1.0237302780151367,-0.8169071078300476,-1.286657452583313,0.7017672657966614,-1.983262538909912,0.3205171227455139,-3.3564436435699463,1.427924394607544,-0.45390844345092773,4.5337724685668945,0.2598310708999634,-2.639005661010742,-4.150105953216553,-2.403027296066284,0.28887638449668884,-1.048836350440979,-0.06669019162654877,-1.0544984340667725,0.41074228286743164,0.4065265655517578,-3.873257637023926,0.2550814747810364,-1.950236439704895,-1.0228986740112305,0.637463390827179,2.6412441730499268,-0.33276674151420593,3.14859938621521,-4.227687835693359,0.4394500255584717,-2.0814902782440186,2.430260419845581,-1.0526399612426758,-2.4580376148223877,3.3993468284606934,-1.1948658227920532,-1.6566600799560547,-1.003350019454956,1.307902216911316,-1.931066632270813,0.6635552644729614,-2.113943338394165,1.435775876045227,1.7948838472366333,-0.8754496574401855,-2.223567247390747,-0.09780913591384888,-1.0813087224960327,1.9904054403305054,4.716008186340332,3.218344211578369,-0.9117551445960999,2.410109758377075
570,378,monastery,MN0024,0.0018115942028985507,0.125,0.18632726945797776,0.375,3,0.6666666666666666,MN0024_003,0.006892548791990132,0.004912153030460547,0.047619047619047616,-3.0815181732177734,0.8766446709632874,-4.646626949310303,3.1753768920898438,-5.753524303436279,1.2881131172180176,-0.11476296931505203,2.1478092670440674,-0.4243561923503876,2.585160255432129,-0.6718423366546631,-2.3539676666259766,0.6537240743637085,-3.3291056156158447,-0.9116235375404358,-2.6142215728759766,-2.1440985202789307,-5.669772148132324,-0.7826765775680542,-1.547055721282959,-1.4147932529449463,3.7045698165893555,-2.449368715286255,-0.6028785109519958,-3.9651010036468506,-0.6528298258781433,-1.4872329235076904,-0.038614269345998764,-4.727136135101318,1.858507513999939,4.4024658203125,-5.861706733703613,0.40352800488471985,-1.3101495504379272,-0.7790003418922424,1.0765867233276367,-4.0240092277526855,2.7616617679595947,-0.2513190507888794,-5.630771160125732,-0.06226805970072746,-1.5694363117218018,2.3557472229003906,-2.0412771701812744,1.0391522645950317,1.6153489351272583,4.558343410491943,0.061915382742881775,2.623305082321167,-0.6294342279434204,-1.3168529272079468,2.2619686126708984,2.0065510272979736,1.4131810665130615,0.3211432993412018,-0.2230900079011917,1.743098497390747,-4.644638538360596,-0.8458223342895508,-0.6332796216011047,2.5832407474517822,0.6688628196716309,1.3821742534637451,-1.1602469682693481
499,310,monastery,MN0024,0.47554347826086957,0.5,0.5085282270590004,0.5581395348837209,12,0.10606060606060606,MN0024_004,0.006034003240707152,0.004028485289531136,0.19047619047619047,-2.9621219635009766,-0.8921151161193848,-7.521281719207764,-4.438393592834473,-3.9211952686309814,-0.1308460235595703,0.6082369089126587,4.278276443481445,-0.542560875415802,-2.7788867950439453,-4.352445125579834,-8.971190452575684,6.1993865966796875,-3.5498249530792236,2.607543468475342,2.001925468444824,-7.709156513214111,-2.108980417251587,0.7818397879600525,-2.374680757522583,-7.420405864715576,3.9003453254699707,2.201845407485962,4.032802104949951,-7.786078453063965,-5.985838413238525,2.355257272720337,-0.9824330806732178,-3.5694427490234375,2.759347915649414,4.241741180419922,-4.633344650268555,-2.019534111022949,-2.535191059112549,-4.849826335906982,1.1172690391540527,-6.4884867668151855,9.473260879516602,-7.5649237632751465,0.3687562048435211,0.8838143348693848,1.6973217725753784,-4.6444268226623535,-0.8299564719200134,1.141929030418396,3.070730447769165,9.089279174804688,-1.9665448665618896,-0.15943419933319092,-4.310066223144531,1.0985381603240967,-0.1962217539548874,4.761781215667725,1.4174855947494507,-4.666807651519775,0.2278306931257248,1.0601577758789062,-7.904725074768066,-2.209714412689209,-2.965616226196289,8.536842346191406,-0.9769617915153503,5.048988342285156,-3.972100257873535
269,159,monastery,MN0024,0.01328502415458937,0.125,0.25842076615903015,0.46153846153846156,3,0.6666666666666666,MN0024_005,0.003252799342184817,0.002066223100114357,0.047619047619047616,-3.0285308361053467,-6.08879280090332,-3.7767350673675537,-1.2256289720535278,-5.21631383895874,-0.719459056854248,3.0960023403167725,3.3413939476013184,1.5838422775268555,1.0829410552978516,0.5402834415435791,-0.9076342582702637,4.948522090911865,-2.778331756591797,3.150879144668579,1.0826470851898193,-3.13073468208313,-4.154904842376709,-0.40848004817962646,-0.5065434575080872,0.8478685021400452,-1.7426649332046509,1.657997727394104,-0.23639249801635742,-4.826221466064453,0.5522803068161011,4.332845211029053,0.020648393779993057,-1.3506231307983398,2.3234338760375977,1.03700852394104,-3.252894878387451,1.338331937789917,-3.6128275394439697,-3.9318361282348633,0.4581741690635681,1.4485702514648438,4.792962074279785,-0.4831732511520386,-3.8532824516296387,0.03052886575460434,1.3415708541870117,-3.408358573913574,-1.981116533279419,-3.8232421875,2.491464853286743,-3.128373861312866,-1.5384689569473267,-2.377588987350464,0.7266568541526794,-0.1860102266073227,-0.9835898280143738,-3.6996681690216064,3.4723222255706787,-4.46975040435791,-3.5739588737487793,-3.204232931137085,0.675900936126709,-1.1925687789916992,1.4146862030029297,5.7144999504089355,4.495976448059082,2.2247657775878906,2.332484722137451
216,195,monastery,MN0024,0.0,0.041666666666666664,0.10659335991260765,0.36363636363636365,1,0,MN0024_006,0.0026119132264383663,0.002534047198253457,0.015873015873015872,-3.2957589626312256,-1.291589617729187,-2.594057559967041,3.519554615020752,-4.516073226928711,0.31193190813064575,0.8329890966415405,2.32867169380188,1.3900671005249023,2.0630128383636475,-0.2312152236700058,1.0218502283096313,-0.5496461987495422,-1.8362281322479248,0.7866993546485901,-2.0449345111846924,0.2443505823612213,-3.4856438636779785,1.414842963218689,-0.44515466690063477,4.445767402648926,0.6010404825210571,-2.4874448776245117,-3.923971652984619,-2.4122180938720703,0.1645519733428955,-1.120410442352295,-0.19875822961330414,-0.9819232225418091,0.4292469918727875,0.5550512075424194,-3.6875691413879395,0.29763931035995483,-1.87546968460083,-1.0991207361221313,0.8450287580490112,2.8606112003326416,0.08194022625684738,3.2895514965057373,-4.443053245544434,0.14437976479530334,-2.075826644897461,2.124680519104004,-1.0414990186691284,-2.616060256958008,3.3491883277893066,-1.064301609992981,-1.6672766208648682,-1.1377580165863037,0.9335501790046692,-1.5197091102600098,0.6083214282989502,-2.043168783187866,1.2760812044143677,1.4016209840774536,-1.0006475448608398,-2.695383071899414,-0.14895910024642944,-0.8583061099052429,1.876436710357666,5.043238639831543,2.992053747177124,-0.8378419876098633,2.4397330284118652
161,184,monastery,MN0024,0.0,0.041666666666666664,0.019532474784999112,0.2857142857142857,1,0,MN0024_007,0.001946842728965634,0.0023911009460442873,0.015873015873015872,0.45270341634750366,-0.021436460316181183,-1.7016435861587524,-0.4802333414554596,-4.749999046325684,2.6776649951934814,-1.0547910928726196,2.8164844512939453,3.0621514320373535,2.82017183303833,1.574406623840332,-2.428882598876953,2.5957093238830566,-2.3716413974761963,0.07880937308073044,-1.7841289043426514,1.0214451551437378,-1.125531554222107,-0.4065275192260742,-4.026530742645264,-0.38998115062713623,0.3514368534088135,-1.618033766746521,1.9815967082977295,2.6225852966308594,-2.185267925262451,0.7370303273200989,0.42655470967292786,-2.4024105072021484,-0.0842885822057724,1.2441818714141846,-0.056825343519449234,-1.486121416091919,-1.3890914916992188,-0.00999688170850277,-2.155317783355713,-2.2695648670196533,2.415593385696411,4.368599891662598,-3.332608938217163,1.6084126234054565,0.20212063193321228,1.091582179069519,0.2689482271671295,-2.654714345932007,-0.14464010298252106,3.600618362426758,-0.9555752277374268,0.24413657188415527,-1.0913166999816895,0.9450284838676453,-1.8736929893493652,2.1287648677825928,0.2898619771003723,2.780991554260254,3.1893551349639893,-2.317286729812622,-3.552619457244873,-0.4830279052257538,-1.1915615797042847,2.8505685329437256,-2.5149166584014893,-0.42140400409698486,0.22094778716564178
113,89,monastery,MN0024,0.0,0.08333333333333333,0.11271510466760389,0.3870967741935484,2,1.0,MN0024_008,0.001366417567534886,0.001156565131510552,0.031746031746031744,-0.0028047540690749884,-4.441403865814209,-1.8733510971069336,-0.13965681195259094,-1.344339370727539,0.1897827386856079,2.492626428604126,1.5576366186141968,1.229629635810852,3.4798128604888916,-0.670754611492157,-2.794921398162842,1.3882546424865723,1.5611076354980469,2.3782079219818115,2.0771126747131348,-1.0951017141342163,-3.118152379989624,-2.434518575668335,-3.4619288444519043,-1.2817808389663696,3.773923635482788,0.8891171216964722,1.2217416763305664,-1.3635154962539673,0.46488648653030396,5.040888786315918,-2.075469493865967,-0.2152709811925888,2.7951972484588623,1.628341555595398,-0.3313222825527191,0.41317763924598694,0.7341926097869873,-3.546444892883301,-3.6162779331207275,-0.4863545894622803,3.0049562454223633,-4.676019191741943,-4.164486408233643,3.114990711212158,1.86674165725708,-6.5595316886901855,-2.025686502456665,-2.9773571491241455,1.3648550510406494,1.3648136854171753,-2.356684923171997,0.6664398312568665,0.09062332659959793,0.434244304895401,-2.490432024002075,1.1130037307739258,0.5081204771995544,-2.3459935188293457,0.12960326671600342,1.1842702627182007,-2.1967990398406982,1.3668147325515747,4.035402774810791,2.9312736988067627,-0.1332213282585144,-1.0180929899215698,1.1872211694717407
112,178,monastery,MN0024,0.0,0.08333333333333333,0.11271510466760389,0.3870967741935484,2,1.0,MN0024_009,0.0013543253766717454,0.002313130263021104,0.031746031746031744,0.10600569099187851,-4.432220458984375,-1.5259108543395996,-0.49667057394981384,-0.7409517765045166,0.5752642750740051,1.9957317113876343,1.8720815181732178,1.1165673732757568,3.7937979698181152,-0.8822718858718872,-2.7417891025543213,0.6607112884521484,1.024702548980713,2.0503342151641846,2.4158010482788086,-1.3127286434173584,-3.1463871002197266,-2.283332347869873,-3.596785068511963,-0.5112096071243286,3.644270181655884,0.4219280481338501,0.8638002276420593,-1.5446237325668335,0.42663267254829407,4.8067307472229,-1.9349403381347656,0.18622173368930817,3.285515308380127,1.1858010292053223,0.012599428184330463,0.6732078194618225,0.6033539175987244,-3.320152997970581,-3.4730660915374756,0.02104361727833748,2.2510910034179688,-4.405113220214844,-4.333352088928223,3.000678777694702,1.4719479084014893,-6.322993278503418,-2.5441641807556152,-3.1368138790130615,1.3901983499526978,0.8664602637290955,-2.319969415664673,-0.6660175323486328,0.39078906178474426,0.08909808099269867,-1.5076011419296265,0.8409222364425659,0.2341635376214981,-3.05057430267334,-0.13030125200748444,1.4956432580947876,-1.7469959259033203,1.538681149482727,4.15427827835083,2.822218656539917,0.4440160095691681,-0.7788705229759216,1.4944480657577515
